Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_ctrl Max,eval/env_infos/final/reward_ctrl Mean,eval/env_infos/final/reward_ctrl Min,eval/env_infos/final/reward_ctrl Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_ctrl Max,eval/env_infos/initial/reward_ctrl Mean,eval/env_infos/initial/reward_ctrl Min,eval/env_infos/initial/reward_ctrl Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_ctrl Max,eval/env_infos/reward_ctrl Mean,eval/env_infos/reward_ctrl Min,eval/env_infos/reward_ctrl Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_ctrl Max,expl/env_infos/final/reward_ctrl Mean,expl/env_infos/final/reward_ctrl Min,expl/env_infos/final/reward_ctrl Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_ctrl Max,expl/env_infos/initial/reward_ctrl Mean,expl/env_infos/initial/reward_ctrl Min,expl/env_infos/initial/reward_ctrl Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_ctrl Max,expl/env_infos/reward_ctrl Mean,expl/env_infos/reward_ctrl Min,expl/env_infos/reward_ctrl Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
778,778,0.00081720675,0.00041498948,2.8089853e-06,0.00040177183,-190.82303998341493,5,-97.23920969121485,-190.82303998341493,-346.0095313806165,89.29956173699024,-0.09723920969121651,-0.19082303998341685,-0.34600953138061774,0.08929956173699055,-6.6409416e-07,-6.67246e-07,-6.68034e-07,1.575927e-09,-0.09723854165723993,-0.19082237273740374,-0.34600886334664116,0.08929956168435435,-6.6409416e-07,-6.67246e-07,-6.68034e-07,1.575927e-09,-0.09723854165723993,-0.19082237273740374,-0.34600886334664116,0.08929956168435435,-6.6409416e-07,-6.6724596e-07,-6.68034e-07,1.575927e-09,-0.09723854165723993,-0.19082237273740374,-0.34600886334664116,0.08929956168435436,3895,3895000,1000,1000.0,1000,0.0,0.2953096,0.0055171326,-0.2822018,0.08854656,-329.1039645313314,1,-329.1039645313314,-329.1039645313314,-329.1039645313314,0.0,-0.3133850848708534,-0.3291039645313358,-0.40575034117780157,0.014710212292906491,-0.0005787244,-0.0005787244,-0.0005787244,0.0,-0.3133620986946625,-0.3133620986946625,-0.3133620986946625,0.0,-0.0076578995,-0.0076578995,-0.0076578995,0.0,-0.3133620986946625,-0.3133620986946625,-0.3133620986946625,0.0,-2.2986176e-05,-0.015741866,-0.09238824,0.014710212,-0.3133620986946625,-0.3133620986946625,-0.3133620986946625,0.0,780,780000,1000,1000.0,1000,0.0,780000,0.005873895948752761,28.552626193966717,4.893325945129618,1.1601913541089743,0.033340769819915295,22.455041079083458,0.004806211916729808,21127.03923000302,4.6937959268689156e-05,0.015967287123203278,-0.1600823998451233,2.977725,1.9613068,-7.846303,1.2010779,29.949831,-5.987433,-29.905386,-45.669376,8.9179325,-5.987551,-29.910217,-45.675594,8.918553,-6.006256,-29.924797,-45.693863,8.920012,3.1540454e-05,0.00039249336,779000,0.0008193475,0.00040862715,-0.0016165783,0.0004127259,-2.3881388,-2.4090924,-2.4250097,0.0017679977,0.091800384,0.08989698,0.08847726,0.00015882275
779,779,-0.00010348577,-0.00065943034,-0.0012153748,0.00055594445,-268.67951172741596,5,-178.258410711371,-268.67951172741596,-331.4641806534618,56.69212928232776,-0.17825841071137002,-0.26867951172741533,-0.33146418065345634,0.05669212928232687,-1.4878999e-06,-1.4878999e-06,-1.4878999e-06,0.0,-0.17825692281146185,-0.26867802382750716,-0.33146269275354817,0.05669212928232687,-1.4878999e-06,-1.4878999e-06,-1.4878999e-06,0.0,-0.17825692281146185,-0.26867802382750716,-0.33146269275354817,0.05669212928232687,-1.4878999e-06,-1.4878998e-06,-1.4878999e-06,1.1368684e-13,-0.17825692281146185,-0.26867802382750716,-0.33146269275354817,0.05669212928232687,3900,3900000,1000,1000.0,1000,0.0,0.29100537,-0.0027165702,-0.30901212,0.08778602,-154.73126639696937,1,-154.73126639696937,-154.73126639696937,-154.73126639696937,0.0,-0.13931577048030439,-0.1547312663969697,-0.24096237756081526,0.015150523965325428,-0.0045716437,-0.0045716437,-0.0045716437,0.0,-0.13930373526879256,-0.13930373526879256,-0.13930373526879256,0.0,-0.010462351,-0.010462351,-0.010462351,0.0,-0.13930373526879256,-0.13930373526879256,-0.13930373526879256,0.0,-1.20352115e-05,-0.015427532,-0.10165864,0.015150524,-0.13930373526879256,-0.13930373526879253,-0.13930373526879256,2.7755575615628914e-17,781,781000,1000,1000.0,1000,0.0,781000,0.006466368213295937,29.187978146830574,4.625276775099337,1.3098299650009722,0.03261214913800359,23.208958660252392,0.004785713041201234,21156.64268331253,4.8516085371375084e-05,0.01589827984571457,-0.3752305209636688,2.9907794,1.9093984,-5.45807,1.2195688,28.538454,-7.9199033,-28.505518,-45.31694,8.912538,-7.9241157,-28.505653,-45.313503,8.911241,-7.9194674,-28.505564,-45.321903,8.912225,1.1730319e-05,9.730375e-06,780000,-0.000103414524,-0.0006875434,-0.0040017166,0.00059477537,-2.3856287,-2.4149494,-2.434706,0.002854297,0.0920311,0.08937226,0.08762351,0.0002551739
780,780,-0.0004238316,-0.0005916642,-0.00072753907,0.00013544195,-207.87711161081265,5,-134.89393147525053,-207.87711161081265,-261.2163706025452,58.93875214274042,-0.13489393147525186,-0.2078771116108152,-0.2612163706025485,0.05893875214274214,-7.089538e-07,-7.368193e-07,-7.9809064e-07,3.6282344e-08,-0.1348932225214602,-0.2078763747915497,-0.2612155725119096,0.05893874812797452,-7.089538e-07,-7.368193e-07,-7.9809064e-07,3.6282344e-08,-0.1348932225214602,-0.2078763747915497,-0.2612155725119096,0.05893874812797452,-7.089538e-07,-7.368193e-07,-7.9809064e-07,3.6282344e-08,-0.1348932225214602,-0.2078763747915497,-0.2612155725119096,0.05893874812797451,3905,3905000,1000,1000.0,1000,0.0,0.29696983,0.0009569139,-0.35016423,0.09017856,-109.85875547616892,1,-109.85875547616892,-109.85875547616892,-109.85875547616892,0.0,-0.09359575275634818,-0.10985875547617067,-0.2179817815536375,0.015753079593115348,-0.024332063,-0.024332063,-0.024332063,0.0,-0.09359258015097333,-0.09359258015097333,-0.09359258015097333,0.0,-0.0015141637,-0.0015141637,-0.0015141637,0.0,-0.09359258015097333,-0.09359258015097333,-0.09359258015097333,0.0,-3.1726054e-06,-0.016266175,-0.1243892,0.01575308,-0.09359258015097333,-0.09359258015097335,-0.09359258015097333,2.7755575615628914e-17,782,782000,1000,1000.0,1000,0.0,782000,0.006080936174839735,28.52284990879707,4.2236026611644775,1.1075674099847674,0.02056732401251793,23.15985515061766,0.005131220910698175,21185.57901529502,4.520593211054802e-05,0.01593170128762722,0.4252277910709381,2.957636,2.1027257,-1.4478935,0.8366678,27.339178,-5.9709764,-27.311813,-45.4416,9.525721,-5.9707613,-27.31198,-45.44035,9.525231,-5.971747,-27.310678,-45.446877,9.525414,9.648911e-06,2.7241076e-05,781000,-0.00036607657,-0.0005903274,-0.0024813483,0.0001999193,-2.3717844,-2.3994668,-2.4227645,0.0035112025,0.09331407,0.09076689,0.08867613,0.0003190781
781,781,-0.00083410327,-0.0011607241,-0.0014873447,0.0003266207,-272.7336613452445,5,-251.14444216481357,-272.7336613452445,-315.48730336930936,22.79948179570922,-0.25114444216481036,-0.27273366134524424,-0.3154873033693101,0.02279948179571,-2.9080174e-06,-2.9080174e-06,-2.9080174e-06,0.0,-0.2511415341473604,-0.2727307533277943,-0.3154843953518601,0.022799481795709994,-2.9080174e-06,-2.9080174e-06,-2.9080174e-06,0.0,-0.2511415341473604,-0.2727307533277943,-0.3154843953518601,0.022799481795709994,-2.9080174e-06,-2.9080174e-06,-2.9080174e-06,0.0,-0.2511415341473604,-0.2727307533277943,-0.3154843953518601,0.02279948179571,3910,3910000,1000,1000.0,1000,0.0,0.3015576,-0.0029602328,-0.32785517,0.089052156,-172.35815228730218,1,-172.35815228730218,-172.35815228730218,-172.35815228730218,0.0,-0.156489109881368,-0.17235815228730492,-0.2729401839468485,0.016172497030919133,-0.009213259,-0.009213259,-0.009213259,0.0,-0.15648005432820378,-0.15648005432820378,-0.15648005432820378,0.0,-0.0034684478,-0.0034684478,-0.0034684478,0.0,-0.15648005432820378,-0.15648005432820378,-0.15648005432820378,0.0,-9.055553e-06,-0.015878098,-0.11646013,0.016172498,-0.15648005432820378,-0.15648005432820383,-0.15648005432820378,5.551115123125783e-17,783,783000,1000,1000.0,1000,0.0,783000,0.0061447820626199245,29.781159725040197,4.6098959350492805,0.965168230002746,0.020831122994422913,24.17407136503607,0.0050026290118694305,21215.803767763544,4.566088318824768e-05,0.01594478078186512,-0.47570329904556274,2.9990568,1.8850577,-2.7177064,1.0886667,27.436184,-5.970688,-27.404707,-45.441296,9.273645,-5.9700203,-27.401388,-45.43733,9.272314,-5.9668236,-27.402702,-45.442875,9.27392,2.1343083e-05,1.35208265e-05,782000,-0.00083410327,-0.0011737312,-0.0031120002,0.00035149496,-2.393351,-2.419317,-2.4446735,0.0060515353,0.09132314,0.08898403,0.08675445,0.00053859444
782,782,-7.058866e-05,-0.00085754506,-0.0016445018,0.0007869566,-263.5200264581563,5,-150.60924810492864,-263.5200264581563,-319.74592310886436,61.494124280630565,-0.15060924810493076,-0.263520026458155,-0.3197459231088616,0.06149412428062971,-2.709335e-06,-2.709335e-06,-2.709335e-06,0.0,-0.150606538770009,-0.26351731712323323,-0.3197432137739398,0.061494124280629704,-2.709335e-06,-2.709335e-06,-2.709335e-06,0.0,-0.150606538770009,-0.26351731712323323,-0.3197432137739398,0.061494124280629704,-2.709335e-06,-2.7093354e-06,-2.709335e-06,4.5474735e-13,-0.150606538770009,-0.26351731712323323,-0.3197432137739398,0.06149412428062971,3915,3915000,1000,1000.0,1000,0.0,0.3941407,0.0012609496,-0.29863423,0.088233314,-77.79369936197838,1,-77.79369936197838,-77.79369936197838,-77.79369936197838,0.0,-0.062232831773915656,-0.07779369936197779,-0.22649037144933387,0.016412391855625777,-0.007856609,-0.007856609,-0.007856609,0.0,-0.062220283372742394,-0.062220283372742394,-0.062220283372742394,0.0,-0.037380867,-0.037380867,-0.037380867,0.0,-0.062220283372742394,-0.062220283372742394,-0.062220283372742394,0.0,-1.2548401e-05,-0.015573416,-0.16427009,0.016412392,-0.062220283372742394,-0.0622202833727424,-0.062220283372742394,6.938893903907228e-18,784,784000,1000,1000.0,1000,0.0,784000,0.0058227358385920525,28.080643757479265,4.491561069153249,1.0975289901252836,0.019265359034761786,22.461574147222564,0.004846889991313219,21244.289880092256,4.4566113501787186e-05,0.015896590426564217,0.4057430028915405,2.9917707,2.0979664,-1.9301956,0.92265767,28.495272,-9.037523,-28.454788,-45.30704,9.087836,-9.04712,-28.465034,-45.319614,9.088962,-9.05273,-28.464687,-45.31338,9.08824,0.00011997066,0.00011189209,783000,-7.058843e-05,-0.0008754922,-0.00431063,0.0008088507,-2.3806868,-2.4160366,-2.4414206,0.003580969,0.09248704,0.089275315,0.087037124,0.00031975535
783,783,-0.0007778367,-0.000778282,-0.00077872706,4.4517222e-07,-193.97687978386836,5,-101.3032373873548,-193.97687978386836,-281.81252613395293,66.66843077049174,-0.10130323738735333,-0.1939768797838676,-0.2818125261339501,0.06666843077049206,-1.2114638e-06,-1.2114638e-06,-1.2114638e-06,0.0,-0.10130202592358492,-0.19397566832009921,-0.28181131467018167,0.06666843077049205,-1.2114638e-06,-1.2114638e-06,-1.2114638e-06,0.0,-0.10130202592358492,-0.19397566832009921,-0.28181131467018167,0.06666843077049205,-1.2114638e-06,-1.2114638e-06,-1.2114638e-06,0.0,-0.10130202592358492,-0.1939756683200992,-0.28181131467018167,0.06666843077049206,3920,3920000,1000,1000.0,1000,0.0,0.28951454,0.00096107885,-0.266147,0.09000915,-173.7887727418991,1,-173.7887727418991,-173.7887727418991,-173.7887727418991,0.0,-0.1576012916357399,-0.17378877274190066,-0.255995936060583,0.015356824997762471,-0.0004968152,-0.0004968152,-0.0004968152,0.0,-0.1575836309439296,-0.1575836309439296,-0.1575836309439296,0.0,-0.0038174167,-0.0038174167,-0.0038174167,0.0,-0.1575836309439296,-0.1575836309439296,-0.1575836309439296,0.0,-1.7660692e-05,-0.016205141,-0.098412305,0.015356826,-0.1575836309439296,-0.15758363094392963,-0.1575836309439296,2.7755575615628914e-17,785,785000,1000,1000.0,1000,0.0,785000,0.006097756093367934,28.64544148836285,4.762334101833403,1.3468258020002395,0.02174037299118936,22.503406334435567,0.004988678963854909,21273.363927252823,4.844204522669315e-05,0.01589340716600418,0.37617063522338867,2.9826198,2.0908217,-3.2867332,0.89598644,28.382763,-5.9776216,-28.324265,-45.4389,9.348684,-5.981492,-28.332499,-45.448406,9.350761,-6.000843,-28.352404,-45.485336,9.353236,8.674883e-05,0.0008456387,784000,-0.00077263784,-0.0008001038,-0.0029898612,0.00014759912,-2.3801017,-2.4110832,-2.424053,0.0028671634,0.092541166,0.08971843,0.08856195,0.00025835336
784,784,0.00050943537,0.0004293239,0.00034921244,8.0111466e-05,-246.34136002868905,5,-144.48836111647088,-246.34136002868905,-395.37619012554524,94.34830602777299,-0.14448836111647137,-0.24634136002868826,-0.3953761901255416,0.0943483060277711,-3.8138478e-07,-3.8138478e-07,-3.8138478e-07,0.0,-0.1444879797316916,-0.2463409786439085,-0.39537580874076184,0.09434830602777108,-3.8138478e-07,-3.8138478e-07,-3.8138478e-07,0.0,-0.1444879797316916,-0.2463409786439085,-0.39537580874076184,0.09434830602777108,-3.8138478e-07,-3.8138478e-07,-3.8138478e-07,0.0,-0.1444879797316916,-0.2463409786439085,-0.39537580874076184,0.0943483060277711,3925,3925000,1000,1000.0,1000,0.0,0.26590884,0.0017987328,-0.2842458,0.084053025,-283.3201767428589,1,-283.3201767428589,-283.3201767428589,-283.3201767428589,0.0,-0.2692043208859584,-0.28332017674285886,-0.3646841587321003,0.014158346109866228,-0.0019419522,-0.0019419522,-0.0019419522,0.0,-0.26918388323943215,-0.26918388323943215,-0.26918388323943215,0.0,-0.006940602,-0.006940602,-0.006940602,0.0,-0.26918388323943215,-0.26918388323943215,-0.26918388323943215,0.0,-2.0437647e-05,-0.014136293,-0.095500275,0.014158347,-0.26918388323943215,-0.26918388323943215,-0.26918388323943215,0.0,786,786000,1000,1000.0,1000,0.0,786000,0.0058241249062120914,28.320349879795685,3.9210854650009423,1.3012471948750317,0.019001995213329792,23.068294829688966,0.004850845085456967,21302.09681179654,4.542502574622631e-05,0.015972038730978966,-0.11909891664981842,2.9860578,1.9712107,-2.692242,1.0813425,28.623392,-5.9676943,-28.58406,-45.44976,9.424075,-5.959447,-28.57499,-45.433353,9.422661,-5.978404,-28.59242,-45.457577,9.424494,0.000104111095,9.205036e-05,785000,0.00050943525,0.0003638478,-0.0031182424,0.00032027726,-2.3697047,-2.411767,-2.4295,0.0073770355,0.09350833,0.08965917,0.08808085,0.0006628174
785,785,0.0021166503,0.00049374165,-0.0011291669,0.0016229085,-174.15974589628186,5,-129.83652706431224,-174.15974589628186,-245.8998629600714,48.14862499887141,-0.1298365270643106,-0.17415974589628147,-0.2458998629600684,0.048148624998871306,-5.755315e-06,-5.755315e-06,-5.755315e-06,0.0,-0.12983077174909596,-0.17415399058106684,-0.24589410764485378,0.048148624998871306,-5.755315e-06,-5.755315e-06,-5.755315e-06,0.0,-0.12983077174909596,-0.17415399058106684,-0.24589410764485378,0.048148624998871306,-5.755315e-06,-5.755315e-06,-5.755315e-06,0.0,-0.12983077174909596,-0.17415399058106684,-0.24589410764485378,0.048148624998871306,3930,3930000,1000,1000.0,1000,0.0,0.2661607,-0.002707128,-0.3252479,0.0897078,-158.0268154968942,1,-158.0268154968942,-158.0268154968942,-158.0268154968942,0.0,-0.14191946557350024,-0.1580268154968976,-0.24968856887932747,0.015427945270143755,-0.0017600815,-0.0017600815,-0.0017600815,0.0,-0.14191717969294518,-0.14191717969294518,-0.14191717969294518,0.0,-0.002994492,-0.002994492,-0.002994492,0.0,-0.14191717969294518,-0.14191717969294518,-0.14191717969294518,0.0,-2.2858806e-06,-0.016109634,-0.10777139,0.015427945,-0.14191717969294518,-0.14191717969294518,-0.14191717969294518,0.0,787,787000,1000,1000.0,1000,0.0,787000,0.006475494941696525,27.85751794371754,4.114919271087274,1.161778796929866,0.018909486941993237,22.550510081928223,0.004871911834925413,21330.381156529067,5.2900053560733795e-05,0.015973296016454697,0.08691920340061188,2.996811,2.0210109,-3.489286,0.9999372,28.799011,-6.133283,-28.770264,-45.436474,8.891962,-6.137346,-28.770622,-45.434105,8.892103,-6.1234236,-28.751902,-45.41329,8.889589,1.4519364e-05,0.00035237585,786000,0.0021495528,0.000484263,-0.001277264,0.0016171022,-2.4150863,-2.418304,-2.436462,0.0032620719,0.089359626,0.08907305,0.08746978,0.00029029607
786,786,-0.00061015965,-0.0010613792,-0.0015125991,0.00045121965,-151.93826316785902,5,-101.82903892576164,-151.93826316785902,-216.4579167398131,39.81382659976423,-0.10182903892576378,-0.15193826316785963,-0.2164579167398132,0.03981382659976321,-2.6602304e-06,-2.6602304e-06,-2.6602304e-06,0.0,-0.10182637869537048,-0.15193560293746633,-0.2164552565094199,0.03981382659976321,-2.6602304e-06,-2.6602304e-06,-2.6602304e-06,0.0,-0.10182637869537048,-0.15193560293746633,-0.2164552565094199,0.03981382659976321,-2.6602304e-06,-2.6602304e-06,-2.6602304e-06,0.0,-0.10182637869537048,-0.15193560293746633,-0.2164552565094199,0.03981382659976321,3935,3935000,1000,1000.0,1000,0.0,0.24849638,-0.0024221134,-0.30681363,0.08899039,-125.52155906804336,1,-125.52155906804336,-125.52155906804336,-125.52155906804336,0.0,-0.10967843057623378,-0.12552155906804163,-0.23066641104814317,0.015390516572268982,-0.0016312455,-0.0016312455,-0.0016312455,0.0,-0.10967124713060167,-0.10967124713060167,-0.10967124713060167,0.0,-0.002392789,-0.002392789,-0.002392789,0.0,-0.10967124713060167,-0.10967124713060167,-0.10967124713060167,0.0,-7.1834456e-06,-0.015850311,-0.120995164,0.015390516,-0.10967124713060167,-0.10967124713060163,-0.10967124713060167,4.163336342344337e-17,788,788000,1000,1000.0,1000,0.0,788000,0.005881472025066614,28.787974052131176,4.6621909639798105,1.2992945609148592,0.02004677918739617,22.79566440405324,0.004846181022003293,21359.621730409563,4.969094879925251e-05,0.015939543023705482,0.07774896919727325,2.9593377,2.0187848,-1.9149344,0.9228564,28.799566,-6.9336195,-28.764301,-44.84215,9.177851,-6.9291315,-28.767431,-44.846867,9.178811,-6.923313,-28.751139,-44.820602,9.17521,2.166623e-05,0.0002173548,787000,-0.00058947125,-0.0010916928,-0.0037327483,0.0004740882,-2.3946638,-2.400001,-2.4445608,0.004960872,0.09120333,0.090718955,0.08676424,0.00044624062
787,787,0.0028569368,0.00094737404,-0.0009621884,0.0019095625,-205.0320324513704,5,-32.668525627734354,-205.0320324513704,-357.1672721309319,114.53203407850775,-0.0326685256277342,-0.20503203245136775,-0.3571672721309244,0.11453203407850483,-9.088101e-06,-9.088101e-06,-9.088101e-06,0.0,-0.03265943752648309,-0.20502294435011667,-0.3571581840296733,0.11453203407850486,-9.088101e-06,-9.088101e-06,-9.088101e-06,0.0,-0.03265943752648309,-0.20502294435011667,-0.3571581840296733,0.11453203407850486,-9.088101e-06,-9.0881e-06,-9.088101e-06,9.094947e-13,-0.03265943752648309,-0.20502294435011664,-0.3571581840296733,0.11453203407850483,3940,3940000,1000,1000.0,1000,0.0,0.25999686,0.003932777,-0.32063425,0.088541344,-233.18124654522583,1,-233.18124654522583,-233.18124654522583,-233.18124654522583,0.0,-0.21751168650421138,-0.23318124654522068,-0.3404629230940813,0.01513067099328285,-0.013704007,-0.013704007,-0.013704007,0.0,-0.21747117493991797,-0.21747117493991797,-0.21747117493991797,0.0,-0.006147338,-0.006147338,-0.006147338,0.0,-0.21747117493991797,-0.21747117493991797,-0.21747117493991797,0.0,-4.0511564e-05,-0.01571007,-0.12299175,0.015130671,-0.21747117493991797,-0.21747117493991788,-0.21747117493991797,8.326672684688674e-17,789,789000,1000,1000.0,1000,0.0,789000,0.006133527960628271,29.237069574184716,4.9490540639963,1.303965634200722,0.020903171971440315,22.951863939873874,0.00510307215154171,21389.27840062161,4.616403020918369e-05,0.015917114913463593,0.0416988730430603,2.968317,2.0100713,-3.4657211,0.959406,27.212166,-6.1408434,-27.181456,-45.66622,9.635908,-6.1406693,-27.181526,-45.670956,9.636915,-6.1409554,-27.18105,-45.66976,9.636328,8.374493e-06,8.766894e-06,788000,0.0029163314,0.000933446,-0.00096323824,0.0018973228,-2.4015272,-2.405138,-2.4253454,0.0039324253,0.09057952,0.09025376,0.08844756,0.0003539506
788,788,0.00013915892,-0.0007052501,-0.0015496588,0.00084440893,-270.80827573881794,5,-122.27261529973816,-270.80827573881794,-385.05320086892897,101.576662425101,-0.12227261529973955,-0.27080827573881816,-0.3850532008689378,0.10157666242510044,-2.4208034e-06,-2.4208034e-06,-2.4208034e-06,0.0,-0.1222701944963276,-0.27080585493540615,-0.38505078006552584,0.10157666242510044,-2.4208034e-06,-2.4208034e-06,-2.4208034e-06,0.0,-0.1222701944963276,-0.27080585493540615,-0.38505078006552584,0.10157666242510044,-2.4208034e-06,-2.4208036e-06,-2.4208034e-06,2.2737368e-13,-0.1222701944963276,-0.2708058549354062,-0.38505078006552584,0.10157666242510044,3945,3945000,1000,1000.0,1000,0.0,0.34488058,0.0023228019,-0.33076248,0.09299015,-242.7338125240913,1,-242.7338125240913,-242.7338125240913,-242.7338125240913,0.0,-0.22544058891789126,-0.2427338125240846,-0.3458780850704813,0.017298704598497444,-0.0123790605,-0.0123790605,-0.0123790605,0.0,-0.22542868363224505,-0.22542868363224505,-0.22542868363224505,0.0,-0.007892029,-0.007892029,-0.007892029,0.0,-0.22542868363224505,-0.22542868363224505,-0.22542868363224505,0.0,-1.1905286e-05,-0.017305128,-0.1204494,0.017298704,-0.22542868363224505,-0.22542868363224502,-0.22542868363224505,2.7755575615628914e-17,790,790000,1000,1000.0,1000,0.0,790000,0.00646953284740448,28.14584582601674,4.760944073088467,1.1449877209961414,0.020322555908933282,22.206701983930543,0.006373588228598237,21417.86025764933,4.637101665139198e-05,0.01590321585536003,-0.18514509499073029,2.9456036,1.9552922,-2.526898,0.95456934,28.245405,-5.972969,-28.214233,-45.305653,9.079626,-5.9794602,-28.214693,-45.30665,9.078981,-5.964568,-28.206244,-45.296143,9.078581,1.2893319e-05,7.831388e-05,789000,0.0003136173,-0.00071205787,-0.0027620872,0.0008570345,-2.3852434,-2.3933353,-2.4094162,0.0031863402,0.09206656,0.09132503,0.08986774,0.00029084488
789,789,0.0025004665,0.002357792,0.0022151172,0.00014267467,-191.01316567502403,5,-33.79367288678009,-191.01316567502403,-328.8341585050031,98.7081977515988,-0.03379367288677967,-0.19101316567502483,-0.328834158505,0.0987081977515987,-1.1158951e-05,-1.1158951e-05,-1.1158951e-05,0.0,-0.03378251393612371,-0.1910020067243689,-0.328822999554344,0.0987081977515987,-1.1158951e-05,-1.1158951e-05,-1.1158951e-05,0.0,-0.03378251393612371,-0.1910020067243689,-0.328822999554344,0.0987081977515987,-1.1158951e-05,-1.1158951e-05,-1.1158951e-05,0.0,-0.03378251393612371,-0.19100200672436887,-0.328822999554344,0.0987081977515987,3950,3950000,1000,1000.0,1000,0.0,0.28701818,-0.002623038,-0.30069104,0.09221904,-381.86964923375587,1,-381.86964923375587,-381.86964923375587,-381.86964923375587,0.0,-0.36489365519819167,-0.3818696492337497,-0.49035117331013517,0.016831745763021346,-0.0036593177,-0.0036593177,-0.0036593177,0.0,-0.36484718623623685,-0.36484718623623685,-0.36484718623623685,0.0,-0.039341446,-0.039341446,-0.039341446,0.0,-0.36484718623623685,-0.36484718623623685,-0.36484718623623685,0.0,-4.6468962e-05,-0.017022463,-0.12550399,0.016831746,-0.36484718623623685,-0.36484718623623696,-0.36484718623623685,1.1102230246251565e-16,791,791000,1000,1000.0,1000,0.0,791000,0.005874077090993524,30.12097511999309,4.729333223076537,1.2563105379231274,0.01909761899150908,24.10543142980896,0.00488235498778522,21448.404153851792,4.587811417877674e-05,0.01594935916364193,0.16951464116573334,2.970215,2.0409622,-3.0331495,0.9392022,27.275208,-6.008365,-27.24889,-45.648552,9.953436,-6.0102234,-27.243608,-45.640354,9.952881,-6.001609,-27.239079,-45.631516,9.951513,3.478013e-05,0.00011221771,790000,0.002566626,0.0023499024,0.001292023,0.00016268167,-2.3893666,-2.404418,-2.4204931,0.0019972306,0.09168774,0.0903182,0.08887778,0.00017999567
